,dd,hr,ts_c,par,td,lai,sai,dvi,photoperiod,o3_ppb_i,u_i,ustar,canopy_height,|,micro_u,PARsun,PARshade,o3_ppb,o3_nmol_m3,layer_height,LAI_flag,A_n,A_n_limit_factor,fst,fst_canopy,fst_acc,fst_acc_day,fst_acc_day_prev,rsto_l,rb_l,gsto_l,gsto_l_bulk,gsto,gsto_bulk,gsto_canopy,A_n_canopy,c_root,c_stem,c_leaf,c_harv,c_resv,npp,npp_acc,fO3_h,fO3_d,fO3_l,f_LS,f_LA,c_i,td_dd,td_dd_flag,pody,pod0,precip_acc,swp,asw,smd,sn,ei,et,pet,es,ei_acc,et_acc,pet_acc,es_acc,f_phen,leaf_f_phen,f_light,leaf_f_light,f_temp,f_VPD,f_SW,f_O3,rsto_c,ra,rb,rsur,rinc,V_cmax_25,J_max_25,LAIsunfrac,component_LAI,V_cmax,J_max,R_d,R_dc,total_emerged_leaves
2845,189,13,22.57,154.8183807439825,1500.6704166666657,3,3.0,-1.001,17.9754442402255,69.74485603512078,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,107.41078749747383,98.68293336002338,46.83318190627775,1927.1877839952153,1.0,3.0,,,13.966883632267571,13.966883632267571,1566.9049304425425,65.13288627225955,159.36602357808624,99.13211761435949,37.36876644631796,413.58947016038593,1240.7684104811578,350.53991150831604,1051.6197345249482,1051.6197345249482,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.4076342016035186,6.7078274986980535,0.0,-0.03282465306260987,0.053670205488950386,0.01239999999999999,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.9906791730469062,0.9991541766277484,0.9399749999999999,1.0,1.0,0.9957895222617963,116.96243039368524,61.07547033607729,29.80415463455966,81.88705930312439,206.14285682687486,,,0.46423344145541307,3,,,,0,1
2846,189,14,22.9,119.89934354485777,1500.6704166666657,3,3.0,-1.001,17.9754442402255,69.73032710767778,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,84.54980935041795,80.60558593236266,46.84167840132316,1925.388834388445,1.0,3.0,,,14.038398645658154,14.038398645658154,1566.9049304425425,79.1712849179177,159.36602357808624,98.3132948396072,37.36876644631796,417.03413629753,1251.10240889259,349.63522066337947,1048.9056619901385,1048.9056619901385,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.436572436727888,6.758365733822423,0.0,-0.035439992430016026,0.052470205488950386,0.01359999999999999,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.9766984564473618,0.9958281679536477,0.950969387755102,1.0,1.0,0.9954619932705041,117.2650739310781,61.07547033607729,29.80415463455966,82.03528801040339,206.14285682687486,,,0.44123030576821326,3,,,,0,1
2847,189,15,22.07,79.56017505470459,1500.6704166666657,3,3.0,-1.001,17.9754442402255,69.43111777624908,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,56.6842305407244,56.30493422119195,47.24625369985965,1947.4784834024192,1.0,3.0,,,13.64509780291052,13.64509780291052,1566.9049304425425,92.81638272082822,159.36602357808624,103.80330642632723,37.36876644631796,394.97778453809764,1184.9333536142929,320.4962782101575,961.4888346304726,961.4888346304726,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.464094788818366,6.807488085912901,0.0,-0.03829830582926132,0.051270205488950386,0.014799999999999992,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.924232349016948,0.973639800471236,0.9211994897959184,1.0,1.0,0.9951099918182048,127.92660254580323,61.07547033607729,29.80415463455966,87.11431054870177,206.14285682687486,,,0.40293739268055523,3,,,,0,1
2848,189,16,21.51,75.1706783369803,1500.6704166666657,3,3.0,-1.001,17.9754442402255,70.20530171838529,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,53.683656135089834,52.29709270952894,48.06127238005843,1984.838365721376,1.0,3.0,,,13.575875983355255,13.575875983355255,1566.9049304425425,106.39225870418348,159.36602357808624,107.23172324204153,37.36876644631796,382.3495394870745,1147.0486184612234,307.4292485464497,922.287745639349,922.287745639349,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.491367942358445,6.85636123945298,0.0,-0.04035148339855125,0.050470205488950384,0.015599999999999992,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.9103233656857721,0.9677842559411544,0.8971423469387755,1.0,1.0,0.9947446444259395,133.3640185306093,61.07547033607729,29.80415463455966,89.60202393883124,206.14285682687486,,,0.3475072702333399,3,,,,0,1
2849,189,17,21.64,78.92997811816191,1500.6704166666657,3,3.0,-1.001,17.9754442402255,70.18862664157348,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,58.47283449303902,51.35894073990542,47.995084055769496,1981.2308226826651,1.0,3.0,,,13.670196411622296,13.670196411622296,1566.9049304425425,120.06245511580578,159.36602357808624,105.97780673828986,37.36876644631796,386.8734526772073,1160.620358031622,309.8827192195691,929.6481576587073,929.6481576587073,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.518980649440285,6.90557394653482,0.0,-0.04253249780959534,0.04967020548895038,0.016399999999999994,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.9116236473207356,0.9728695889146801,0.9030122448979592,1.0,1.0,0.9943571189617123,132.30811999861544,61.07547033607729,29.80415463455966,89.12415340563268,206.14285682687486,,,0.273839529580814,3,,,,0,1
2850,189,18,21.98,86.97155361050328,1500.6704166666657,3,3.0,-1.001,17.9754442402255,70.94773824418617,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,81.5247122703542,46.351699182271275,48.51416168616288,2000.3511478774872,1.0,3.0,,,13.802123796293907,13.802123796293907,1566.9049304425425,133.8645789120997,159.36602357808624,105.97780673828986,37.36876644631796,386.8734526772073,1160.620358031622,309.8827192195691,929.6481576587073,929.6481576587073,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.547068295106943,6.955261592201478,0.0,-0.04485043295239221,0.04887020548895038,0.017199999999999993,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.8975145746028421,0.9812131852821733,0.9175489795918368,1.0,1.0,0.993941290487663,132.30811999861544,61.07547033607729,29.80415463455966,89.12415340563268,206.14285682687486,,,0.18466061850398763,3,,,,0,1
2851,189,19,21.85,45.155361050328224,1500.6704166666657,3,3.0,-1.001,17.9754442402255,66.76284240384257,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,70.62994717344242,21.675175804176284,47.61878294314042,1964.2978518895225,1.0,3.0,,,12.588683519610894,12.588683519610894,1566.9049304425425,146.45326243171058,159.36602357808624,116.92036243215048,37.36876644631796,350.6660358138431,1051.9981074415293,226.1251253095695,678.3753759287085,678.3753759287085,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.5707875557775424,7.000580852872077,0.0,-0.04731509943105721,0.048070205488950385,0.017999999999999995,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.6585729601170768,0.8730040394852665,0.9121301020408162,1.0,1.0,0.9934938887675198,181.3155435242777,61.07547033607729,29.80415463455966,108.96290987993406,206.14285682687486,,,0.09026531679968398,3,,,,0,1
2852,189,20,18.97,15.218818380743981,1500.6704166666657,3,3.0,-1.001,17.9754442402255,59.944597291588764,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,10.730612918096572,10.730612918096572,45.979728860564464,1915.3854335024976,1.0,3.0,,,6.616519920722467,6.616519920722467,1566.9049304425425,153.06978235243304,159.36602357808624,248.40354699904444,37.36876644631796,165.05400383899396,495.1620115169819,109.11920485449167,327.357614563475,327.357614563475,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.5730070274921433,7.024400324586678,0.0,-0.049937099308354854,0.04727020548895038,0.018799999999999997,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.38761187747982406,0.5011750268649466,0.747852551020408,1.0,1.0,0.9930603431849404,375.73587577615416,61.07547033607729,29.80415463455966,158.13697307543583,206.14285682687486,,,0.0027387718062831987,3,,,,0,1
2853,189,21,16.41,2.5251641137855576,1500.6704166666657,3,3.0,-1.001,17.9754442402255,57.978377728536806,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,48.569392528722055,2041.1511689358667,1.0,3.0,,,0.0,0.0,1566.9049304425425,153.06978235243304,159.36602357808624,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.5730070274921433,7.024400324586678,0.0,-0.05131064618925368,0.04687020548895038,0.019199999999999995,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.0,0.0,0.530775,1.0,0.9989187168938658,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2854,189,22,15.78,0.45733041575492334,1500.6704166666657,3,3.0,-1.001,17.9754442402255,55.742297044791584,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,46.69619081589566,1966.707997042903,1.0,3.0,,,0.0,0.0,1566.9049304425425,153.06978235243304,159.36602357808624,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.5730070274921433,7.024400324586678,0.0,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.0,0.0,0.4670999999999999,1.0,0.9977494847959218,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2855,189,23,15.97,0.4398249452954047,1500.6704166666657,3,3.0,-1.001,17.9754442402255,55.68905702851193,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,46.65159512280287,1963.5385354721268,1.0,3.0,,,0.0,0.0,1566.9049304425425,153.06978235243304,159.36602357808624,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1393.1649999999988,623.1649999999988,2.5730070274921433,7.024400324586678,0.0,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365186403508784,0.9786066176470596,0.0,0.0,0.48673010204081646,1.0,0.9977494847959218,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2856,190,0,15.88,0.43544857768052514,1519.768749999999,3,3.0,-1.001,17.939021948857103,55.84877707735088,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,46.78539031776698,1969.7830701460912,1.0,3.0,,,0.0,0.0,1691.2174964202447,0.0,153.06978235243304,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.024400324586678,0.0,-0.07817402113324157,0.04087020548895039,0.02519999999999999,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.0,0.0,0.4774775510204082,1.0,0.9767564325650758,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2857,190,1,15.11,0.437636761487965,1519.768749999999,3,3.0,-1.001,17.939021948857103,55.26313689827475,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,46.29479711531757,1954.3343671020098,1.0,3.0,,,0.0,0.0,1691.2174964202447,0.0,153.06978235243304,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.024400324586678,0.0,-0.05131064618925368,0.04687020548895038,0.019199999999999995,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.0,0.0,0.39493826530612236,1.0,0.9989187168938658,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2858,190,2,13.9,0.4332603938730853,1519.768749999999,3,3.0,-1.001,17.939021948857103,55.902017093630526,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,46.829994126545515,1985.2610337332842,1.0,3.0,,,0.0,0.0,1691.2174964202447,0.0,153.06978235243304,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.024400324586678,0.0,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.0,0.0,0.2530102040816327,1.0,0.9977494847959218,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2859,190,3,14.37,0.43544857768052514,1519.768749999999,3,3.0,-1.001,17.939021948857103,56.11497715874912,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.0,0.0,47.00839718813103,1989.5664561422934,1.0,3.0,,,0.0,0.0,1691.2174964202447,0.0,153.06978235243304,100000.0,37.36876644631796,0.0,0.0,0.0,0.0,0.0,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.024400324586678,0.0,-0.05131064618925368,0.04687020548895038,0.019199999999999995,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.0,0.0,0.30991377551020405,1.0,0.9989187168938658,0.9928222940890419,100000.0,61.07547033607729,29.80415463455966,272.31722500001877,206.14285682687486,,,0.0,3,,,,0,1
2860,190,4,14.2,0.6455142231947484,1519.768749999999,3,3.0,-1.001,17.939021948857103,56.41801943435438,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,0.4584882662540835,0.4556303879816659,47.18449278821986,1998.20092554468,1.0,3.0,,,0.1744653024212096,0.1744653024212096,1691.2174964202447,0.1744653024212096,153.06978235243304,11247.790353774717,37.36876644631796,3.6451604013263412,10.935481203979023,2.1831414494883483,6.549424348465045,6.549424348465045,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.025028399675395,0.0,-0.05131064618925368,0.04687020548895038,0.019199999999999995,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.02061116752674706,0.029069122358805766,0.2895918367346938,1.0,0.9989187168938658,0.9928222940890419,18780.27647251577,61.07547033607729,29.80415463455966,269.1474754504114,206.14285682687486,,,0.03241630100443778,3,,,,0,1
2861,190,5,13.38,5.888402625820569,1519.768749999999,3,3.0,-1.001,17.939021948857103,56.831625571522714,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,4.218474253336464,4.154335308816467,47.11164673923597,2000.8256733749504,1.0,3.0,,,0.9040574760936337,0.9040574760936337,1691.2174964202447,1.0785227785148432,153.06978235243304,2143.749546846435,37.36876644631796,19.125368474275877,57.376105422827635,11.860679311208226,35.582037933624676,35.582037933624676,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.028283006589332,0.0,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.17321845842851777,0.23593315485677702,0.18742653061224498,1.0,0.9977494847959218,0.9928159198043544,3456.800316762245,61.07547033607729,29.80415463455966,253.0702038739281,206.14285682687486,,,0.12354119961282385,3,,,,0,1
2862,190,6,14.35,21.9671772428884,1519.768749999999,3,3.0,-1.001,17.939021948857103,56.16592798193278,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,15.688337097430033,15.516163944581526,44.79973661337992,1896.2198039620612,1.0,3.0,,,3.5698639926930062,3.5698639926930062,1691.2174964202447,4.64838677120785,153.06978235243304,486.53302102968473,37.36876644631796,84.26971701371627,252.80915104114882,57.159146792137534,171.4774403764126,171.4774403764126,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5730070274921433,7.041134516963027,0.0,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.5087474541326777,0.6335524945594729,0.30753826530612244,1.0,0.9977494847959218,0.9927828081052475,717.2955213817102,61.07547033607729,29.80415463455966,197.7725524846451,206.14285682687486,,,0.21777304008943085,3,,,,0,1
2863,190,7,17.9,76.81400437636762,1519.768749999999,3,3.0,-1.001,17.939021948857103,57.02731051492909,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,55.66778721910845,51.58815716034362,40.78472775648546,1705.2224056002644,1.0,3.0,,,9.145681099118457,9.145681099118457,1691.2174964202447,13.794067870326307,153.06978235243304,146.88675424575197,37.36876644631796,279.1265979735932,837.3797939207797,221.21622957616748,663.6486887285024,663.6486887285024,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.5843314794489696,7.074058968919853,0.0,-0.052727897217064466,0.04647020548895038,0.019599999999999996,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.9102159546723871,0.9701150419374142,0.6652551020408162,1.0,0.9977494847959218,0.9926507254081386,185.33902362657886,61.07547033607729,29.80415463455966,110.40323468958155,206.14285682687486,,,0.30219773174756864,3,,,,0,1
2864,190,8,21.19,130.6039387308534,1519.768749999999,3,3.0,-1.001,17.939021948857103,59.57837115551634,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,93.4233338520848,81.0657845369211,40.640698022248216,1680.2075788195937,1.0,3.0,,,11.439939447794382,11.439939447794382,1691.2174964202447,25.23400731812069,153.06978235243304,107.8906072445223,37.36876644631796,380.0145447979356,1140.0436343938068,315.1585868451985,945.4757605355956,945.4757605355956,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.6039152614610295,7.1152427509319125,0.0,-0.054190433068921746,0.04607020548895038,0.019999999999999997,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.9793143013736677,0.9974421801386952,0.8819586734693877,1.0,0.9965428927181396,0.9923024517767441,130.09323468041387,61.07547033607729,29.80415463455966,88.11362501446159,206.14285682687486,,,0.36935153548994143,3,,,,0,1
2865,190,9,20.23,76.02844638949671,1519.768749999999,3,3.0,-1.001,17.939021948857103,66.54883065121966,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,54.161620068107,53.811589772984384,46.23180142031017,1917.6148230948215,1.0,3.0,,,12.193176517246034,12.193176517246034,1691.2174964202447,37.42718383536672,153.06978235243304,118.13491513606594,37.36876644631796,347.06081561726984,1041.1824468518096,276.83272865959975,830.4981859787993,830.4981859787993,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.626210696923115,7.1591381863939985,0.0,-0.05569989852415037,0.04567020548895038,0.020399999999999998,0.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.9150635041688343,0.9690226813890371,0.8301382653061224,1.0,0.995297583717576,0.9918461424463748,148.10387557323324,61.07547033607729,29.80415463455966,96.0226865148043,206.14285682687486,,,0.4183984927593876,3,,,,0,1
2866,190,10,19.61,81.95404814004375,1519.768749999999,3,3.0,-1.001,17.939021948857103,67.2022862366704,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,58.368978769223226,58.01745885646407,46.901183941573784,1949.499525081199,1.0,3.0,,,11.99859941794773,11.99859941794773,1691.2174964202447,49.42578325331445,153.06978235243304,123.26597194477073,37.36876644631796,332.6140974118148,997.8422922354443,267.5973652328469,802.7920956985408,802.7920956985408,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.647805654827727,7.202333144298611,0.0,-0.05886653531417425,0.044870205488950377,0.021199999999999997,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.9299544971144401,0.9763714605775389,0.7916729591836733,1.0,0.9926851083658063,0.9913333992964716,153.21526041306237,61.07547033607729,29.80415463455966,98.14551269037774,206.14285682687486,,,0.45094998220480503,3,,,,0,1
2867,190,11,20.66,110.9671772428884,1519.768749999999,3,3.0,-1.001,17.939021948857103,67.87892348098187,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,78.6039915356515,77.02405727272193,46.61214255251631,1930.5611356864465,1.0,3.0,,,12.736816856413924,12.736816856413924,1691.2174964202447,62.16260010972837,153.06978235243304,112.52258369210213,37.36876644631796,364.3712991179544,1093.1138973538632,300.85403063066315,902.5620918919894,902.5620918919894,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.672058195510817,7.248185684981701,0.0,-0.062242361049079306,0.04407020548895038,0.022,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.9713670794007185,0.9937251142418342,0.8545122448979592,1.0,0.9899000521345097,0.990801011081217,136.27871268353638,61.07547033607729,29.80415463455966,90.90833870220224,206.14285682687486,,,0.4687719401490725,3,,,,0,1
2868,190,12,21.39,116.54048140043764,1519.768749999999,3,3.0,-1.001,17.939021948857103,67.63324541911103,3.0812326960479113,0.20374220405450622,1.0,|,0.5459358270600149,82.35974529807251,80.28270906840658,46.15302864269549,1906.8081052179054,1.0,3.0,,,12.971473687273818,12.971473687273818,1691.2174964202447,75.13407379700219,153.06978235243304,108.01676580759926,37.36876644631796,379.57070546835,1138.71211640505,314.3195647335248,942.9586942005744,942.9586942005744,0,0,0,1e-05,0,0,0,0,1,1,1,1,1,,1412.2633333333322,642.2633333333322,2.6971555007850028,7.2948829902558865,0.0,-0.06584315486378946,0.043270205488950386,0.022799999999999987,0.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8136737440191399,0.963287098930482,0.9755883803664277,0.9951360285305922,0.8915709183673468,1.0,0.9869293972373737,0.9902042098897355,130.4404962343313,61.07547033607729,29.80415463455966,88.27279438295449,206.14285682687486,,,0.4729940658344027,3,,,,0,1
