,nL,g_sto_0,m,V_cmax_25,J_max_25,R_d_coeff,f_VPD_method,PARsun,PARshade,LAIsunfrac,layer_lai_frac,layer_lai,D_0,g_bv,Tleaf_C,eact,c_a,fO3_d,f_LS,f_SW,f_VPD
620,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,550023.6358557694,"[5.88, 5.88, 5.88]",0.14343,391.0,1.0,1.0,1,1
621,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[2.57, 2.57, 2.57]",0.0,391.0,1.0,1.0,1,1
622,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,623668.1810065348,"[4.0, 4.0, 4.0]",0.0692,391.0,1.0,1.0,1,1
623,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,623668.1810065348,"[3.28, 3.28, 3.28]",0.03625,391.0,1.0,1.0,1,1
624,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,657403.9853849382,"[2.56, 2.56, 2.56]",0.00369,391.0,1.0,1.0,1,1
625,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[2.57, 2.57, 2.57]",0.0,391.0,1.0,1.0,1,1
626,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[2.57, 2.57, 2.57]",0.0,391.0,1.0,1.0,1,1
627,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,623668.1810065348,"[1.8, 1.8, 1.8]",0.0,391.0,1.0,1.0,1,1
628,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,464854.8160447518,"[2.3, 2.3, 2.3]",0.0,391.0,1.0,1.0,1,1
629,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[2.05, 2.05, 2.05]",0.0,391.0,1.0,1.0,1,1
630,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[3.92, 3.92, 3.92]",0.0861,391.0,1.0,1.0,1,1
631,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,415778.78733768995,"[2.5, 2.5, 2.5]",0.02336,391.0,1.0,1.0,1,1
632,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(137.03301845461436, 137.03301845461436, 137.03301845461436)","(60.6150160415959, 60.6150160415959, 60.6150160415959)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,207889.39366884498,"[3.2, 3.2, 3.2]",0.07242,391.0,1.0,1.0,1,1
633,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(377.4218498028957, 377.4218498028957, 377.4218498028957)","(120.25139799868218, 120.25139799868218, 120.25139799868218)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,720149.9843782543,"[11.67, 11.67, 11.67]",0.62308,391.0,1.0,1.0,1,1
634,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(452.5572908278507, 452.5572908278507, 452.5572908278507)","(150.69164324246267, 150.69164324246267, 150.69164324246267)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[6.5, 6.5, 6.5]",0.19712,391.0,1.0,1.0,1,1
635,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(484.68981206126045, 484.68981206126045, 484.68981206126045)","(164.0936112792015, 164.0936112792015, 164.0936112792015)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[9.08, 9.08, 9.08]",0.3735,391.0,1.0,1.0,1,1
636,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(509.9677157404691, 509.9677157404691, 509.9677157404691)","(172.82737117592683, 172.82737117592683, 172.82737117592683)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[11.65, 11.65, 11.65]",0.57745,391.0,1.0,1.0,1,1
637,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(501.0756151975365, 501.0756151975365, 501.0756151975365)","(169.86226223412706, 169.86226223412706, 169.86226223412706)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[11.67, 11.67, 11.67]",0.58863,391.0,1.0,1.0,1,1
638,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(472.7967279372533, 472.7967279372533, 472.7967279372533)","(159.953691697334, 159.953691697334, 159.953691697334)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1080224.9765673815,"[11.67, 11.67, 11.67]",0.59195,391.0,1.0,1.0,1,1
639,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(412.2618590978311, 412.2618590978311, 412.2618590978311)","(136.82816176593258, 136.82816176593258, 136.82816176593258)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[8.17, 8.17, 8.17]",0.29832,391.0,1.0,1.0,1,1
640,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(292.8171514552797, 292.8171514552797, 292.8171514552797)","(92.91339137578018, 92.91339137578018, 92.91339137578018)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1176000.0,"[10.49, 10.49, 10.49]",0.49093,391.0,1.0,1.0,1,1
641,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(6.333101327134014, 6.333101327134014, 6.333101327134014)","(5.571346512776854, 5.571346512776854, 5.571346512776854)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[9.33, 9.33, 9.33]",0.40602,391.0,1.0,1.0,1,1
642,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,509222.93742524984,"[4.95, 4.95, 4.95]",0.10965,391.0,1.0,1.0,1,1
643,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,464854.8160447518,"[7.08, 7.08, 7.08]",0.23323,391.0,1.0,1.0,1,1
644,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,588000.0,"[6.01, 6.01, 6.01]",0.16646,391.0,1.0,1.0,1,1
645,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,749555.8684981393,"[4.07, 4.07, 4.07]",0.04887,391.0,1.0,1.0,1,1
646,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,805152.1595325941,"[4.65, 4.65, 4.65]",0.08616,391.0,1.0,1.0,1,1
647,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,906168.8584364394,"[4.36, 4.36, 4.36]",0.06861,391.0,1.0,1.0,1,1
648,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,997002.5075194143,"[3.39, 3.39, 3.39]",0.01201,391.0,1.0,1.0,1,1
649,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1039446.9683442248,"[3.85, 3.85, 3.85]",0.05895,391.0,1.0,1.0,1,1
650,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1100047.2717115388,"[3.63, 3.63, 3.63]",0.06275,391.0,1.0,1.0,1,1
651,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1157479.157479736,"[2.74, 2.74, 2.74]",0.02767,391.0,1.0,1.0,1,1
652,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1176000.0,"[3.18, 3.18, 3.18]",0.06364,391.0,1.0,1.0,1,1
653,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1176000.0,"[2.96, 2.96, 2.96]",0.0643,391.0,1.0,1.0,1,1
654,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1194233.645481486,"[4.14, 4.14, 4.14]",0.14211,391.0,1.0,1.0,1,1
655,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1455225.7556819147,"[3.2, 3.2, 3.2]",0.04124,391.0,1.0,1.0,1,1
656,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(146.4356231869696, 146.4356231869696, 146.4356231869696)","(63.26557365877604, 63.26557365877604, 63.26557365877604)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1663115.1493507598,"[3.67, 3.67, 3.67]",0.06192,391.0,1.0,1.0,1,1
657,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(393.79251760504417, 393.79251760504417, 393.79251760504417)","(125.4834637460578, 125.4834637460578, 125.4834637460578)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1763999.9999999998,"[9.34, 9.34, 9.34]",0.45132,391.0,1.0,1.0,1,1
658,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(470.4141522485744, 470.4141522485744, 470.4141522485744)","(156.74395853501866, 156.74395853501866, 156.74395853501866)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1751707.1673085087,"[5.88, 5.88, 5.88]",0.18107,391.0,1.0,1.0,1,1
659,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(503.37095546324935, 503.37095546324935, 503.37095546324935)","(170.41995273894798, 170.41995273894798, 170.41995273894798)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1650070.907567308,"[7.62, 7.62, 7.62]",0.28353,391.0,1.0,1.0,1,1
660,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(512.2147191725392, 512.2147191725392, 512.2147191725392)","(173.49004801700508, 173.49004801700508, 173.49004801700508)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1513457.630725089,"[10.19, 10.19, 10.19]",0.47256,391.0,1.0,1.0,1,1
661,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(503.3857397611414, 503.3857397611414, 503.3857397611414)","(170.56157398238997, 170.56157398238997, 170.56157398238997)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1541749.0068101226,"[9.63, 9.63, 9.63]",0.43299,391.0,1.0,1.0,1,1
662,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(475.4238255763599, 475.4238255763599, 475.4238255763599)","(160.82547389703774, 160.82547389703774, 160.82547389703774)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1596828.7322064317,"[9.92, 9.92, 9.92]",0.46247,391.0,1.0,1.0,1,1
663,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(418.16337118338566, 418.16337118338566, 418.16337118338566)","(138.84917867733446, 138.84917867733446, 138.84917867733446)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1650070.907567308,"[6.76, 6.76, 6.76]",0.23001,391.0,1.0,1.0,1,1
664,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(299.81590720665724, 299.81590720665724, 299.81590720665724)","(95.13838886718025, 95.13838886718025, 95.13838886718025)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1663115.1493507598,"[9.05, 9.05, 9.05]",0.40736,391.0,1.0,1.0,1,1
665,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(9.71146844946474, 9.71146844946474, 9.71146844946474)","(7.7033769623483765, 7.7033769623483765, 7.7033769623483765)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1650070.907567308,"[7.91, 7.91, 7.91]",0.33325,391.0,1.0,1.0,1,1
666,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,952668.8826659553,"[4.09, 4.09, 4.09]",0.05635,391.0,1.0,1.0,1,1
667,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[5.86, 5.86, 5.86]",0.18697,391.0,1.0,1.0,1,1
668,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,906168.8584364394,"[4.97, 4.97, 4.97]",0.15648,391.0,1.0,1.0,1,1
669,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[2.89, 2.89, 2.89]",0.06683,391.0,1.0,1.0,1,1
670,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[3.69, 3.69, 3.69]",0.11266,391.0,1.0,1.0,1,1
671,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,881999.9999999999,"[3.29, 3.29, 3.29]",0.09384,391.0,1.0,1.0,1,1
672,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,906168.8584364394,"[2.39, 2.39, 2.39]",0.05002,391.0,1.0,1.0,1,1
673,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,749555.8684981393,"[2.73, 2.73, 2.73]",0.06128,391.0,1.0,1.0,1,1
674,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,720149.9843782543,"[2.56, 2.56, 2.56]",0.05309,391.0,1.0,1.0,1,1
675,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,857149.9285422591,"[2.77, 2.77, 2.77]",0.06658,391.0,1.0,1.0,1,1
676,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,929709.6320895036,"[2.52, 2.52, 2.52]",0.05448,391.0,1.0,1.0,1,1
677,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1018445.8748504997,"[2.64, 2.64, 2.64]",0.05551,391.0,1.0,1.0,1,1
678,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1119518.6465619945,"[5.82, 5.82, 5.82]",0.22958,391.0,1.0,1.0,1,1
679,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1569530.5030486027,"[3.78, 3.78, 3.78]",0.04317,391.0,1.0,1.0,1,1
680,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(129.66590214879565, 129.66590214879565, 129.66590214879565)","(54.59917804367831, 54.59917804367831, 54.59917804367831)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1763999.9999999998,"[4.79, 4.79, 4.79]",0.06973,391.0,1.0,1.0,1,1
681,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(391.05982422742045, 391.05982422742045, 391.05982422742045)","(124.73223668777031, 124.73223668777031, 124.73223668777031)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1824222.0259606559,"[9.18, 9.18, 9.18]",0.34076,391.0,1.0,1.0,1,1
682,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(465.88622153617814, 465.88622153617814, 465.88622153617814)","(155.30626423952728, 155.30626423952728, 155.30626423952728)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1972211.9561548147,"[6.94, 6.94, 6.94]",0.16746,391.0,1.0,1.0,1,1
683,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(497.95375818360844, 497.95375818360844, 497.95375818360844)","(168.60218624323488, 168.60218624323488, 168.60218624323488)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2078893.9366884497,"[8.06, 8.06, 8.06]",0.24316,391.0,1.0,1.0,1,1
684,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(462.27602167758056, 462.27602167758056, 462.27602167758056)","(156.6210144069675, 156.6210144069675, 156.6210144069675)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2180362.3552061245,"[8.85, 8.85, 8.85]",0.3005,391.0,1.0,1.0,1,1
685,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(454.4981901419872, 454.4981901419872, 454.4981901419872)","(153.99771378627935, 153.99771378627935, 153.99771378627935)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2150424.6092341854,"[9.07, 9.07, 9.07]",0.34001,391.0,1.0,1.0,1,1
686,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(429.5744416632057, 429.5744416632057, 429.5744416632057)","(145.4016337114189, 145.4016337114189, 145.4016337114189)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2120064.1499728253,"[8.96, 8.96, 8.96]",0.35259,391.0,1.0,1.0,1,1
687,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(341.8023282581803, 341.8023282581803, 341.8023282581803)","(113.71855065907187, 113.71855065907187, 113.71855065907187)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2068473.3500821323,"[6.74, 6.74, 6.74]",0.20848,391.0,1.0,1.0,1,1
688,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(247.11261698226272, 247.11261698226272, 247.11261698226272)","(78.55969049256694, 78.55969049256694, 78.55969049256694)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,2004812.7094569206,"[8.14, 8.14, 8.14]",0.30316,391.0,1.0,1.0,1,1
689,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(10.454179886691975, 10.454179886691975, 10.454179886691975)","(8.189135988178725, 8.189135988178725, 8.189135988178725)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1836029.411529129,"[7.44, 7.44, 7.44]",0.23653,391.0,1.0,1.0,1,1
690,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1470000.0,"[6.1, 6.1, 6.1]",0.13909,391.0,1.0,1.0,1,1
691,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1470000.0,"[6.53, 6.53, 6.53]",0.15586,391.0,1.0,1.0,1,1
692,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1470000.0,"[6.31, 6.31, 6.31]",0.13096,391.0,1.0,1.0,1,1
693,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1499111.7369962786,"[4.87, 4.87, 4.87]",0.02882,391.0,1.0,1.0,1,1
694,3,20000,8.12,"[180.0, 180.0, 180.0]","[400, 400, 400]",0.015,FVPDMethods.LEUNING,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","[0, 0, 0]",[nan nan nan],"[0.0, 0.0, 0.0]",2.27,1440299.9687565085,"[5.69, 5.69, 5.69]",0.08643,391.0,1.0,1.0,1,1
