,t_l_estimate,t_lse_constant,t_lma,t_lem,t_lep,t_lse,gamma_1,gamma_2,gamma_3,g_sto_0,m,V_cmax_25,J_max_25,PARsun,PARshade,LAI,D_0,g_bv,td_dd,fO3_d_prev,O3up_acc,Tleaf_C,O3up,eact,sinB,c_a,is_daylight
1450,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,526.1201593405751,178.43217871931262,0.0,2.27,1541749.0068101226,0.0,1.0,0.0,13.03,0.0,0.26349,0.5084380113782646,391.0,True
1451,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,544.0366288964666,181.6761649686688,0.0,2.27,1499111.7369962786,0.0,1.0,0.0,15.12,0.0,0.42918999999999996,0.6047179559027636,391.0,True
1452,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,546.4110867280933,179.33629612209054,0.0,2.27,1425217.8780804006,0.0,1.0,0.0,18.95,0.0,0.8619,0.6533539507302661,391.0,True
1453,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,538.7825625606496,177.00809314233598,0.0,2.27,1484627.2259392252,0.0,1.0,0.0,17.8,0.0,0.7679600000000001,0.6510315331880597,391.0,True
1454,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,519.843380085435,173.94342674349312,0.0,2.27,1569530.5030486027,0.0,1.0,0.0,18.37,0.0,0.90286,0.5979089721936692,391.0,True
1455,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,481.2021718462038,163.30730917056815,0.0,2.27,1623668.0695265273,0.0,1.0,0.0,15.37,0.0,0.5756,0.49760648248967954,391.0,True
1456,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,406.0808239022377,135.08452965536844,0.0,2.27,1610304.3190651883,0.0,1.0,0.0,17.75,0.0,0.9043399999999999,0.3569595129917161,391.0,True
1457,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,244.24287173211104,77.40836123307311,0.0,2.27,1569530.5030486027,0.0,1.0,0.0,16.56,0.0,0.79498,0.1855529222409581,391.0,True
1458,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,831557.5746753799,0.0,1.0,0.0,10.15,0.0,0.07251,0.0,391.0,False
1459,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,0.0,1.0,0.0,13.62,0.0,0.4435,0.0,391.0,False
1460,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,11.88,0.0,0.34846,0.0,391.0,False
1461,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1100047.2717115388,0.0,1.0,0.0,7.82,0.0,0.08068,0.0,391.0,False
1462,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1100047.2717115388,0.0,1.0,0.0,9.37,0.0,0.21256999999999998,0.0,391.0,False
1463,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1100047.2717115388,0.0,1.0,0.0,8.59,0.0,0.16655999999999999,0.0,391.0,False
1464,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1157479.157479736,0.0,1.0,0.0,6.26,0.0,0.0162,0.0,391.0,False
1465,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1212193.0539315923,0.0,1.0,0.0,7.31,0.0,0.11235,0.0,391.0,False
1466,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1264541.814255266,0.0,1.0,0.0,6.79,0.0,0.10081,0.0,391.0,False
1467,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1298268.8473501937,0.0,1.0,0.0,5.39,0.0,0.033280000000000004,0.0,391.0,False
1468,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1247336.3620130697,0.0,1.0,0.0,5.97,0.0,0.07691,0.0,391.0,False
1469,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1194233.645481486,0.0,1.0,0.0,5.68,0.0,0.06808,0.0,391.0,False
1470,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,1138657.1037849807,0.0,1.0,0.0,10.67,0.0,0.45378999999999997,0.0,391.0,False
1471,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,24.757892580091145,24.676681680989038,0.0,2.27,1676057.8748957326,0.0,1.0,0.0,7.14,0.0,0.07452,0.01768184504772105,391.0,False
1472,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,381.4046272548511,121.20624220476002,0.0,2.27,1714299.8570845183,0.0,1.0,0.0,8.9,0.0,0.15187,0.20709816898953073,391.0,True
1473,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,482.2642964759091,161.44483299335386,0.0,2.27,1663115.1493507598,0.0,1.0,0.0,18.25,0.0,1.0715700000000001,0.37625580805770187,391.0,True
1474,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,526.7422409061062,178.83435061550622,0.0,2.27,1701648.024710163,0.0,1.0,0.0,13.2,0.0,0.39116,0.5136269486959546,391.0,True
1475,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,544.289510510147,181.70203836228822,0.0,2.27,1776207.758118402,0.0,1.0,0.0,15.73,0.0,0.5812,0.6098499746863355,391.0,True
1476,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,280.32200802863156,91.87383676552494,0.0,2.27,1871004.5430196044,0.0,1.0,0.0,19.13,0.0,0.9377200000000001,0.6583674458236691,391.0,True
1477,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,276.3874113735784,90.70205595191608,0.0,2.27,1800374.9609456358,0.0,1.0,0.0,18.55,0.0,0.8613200000000001,0.6558729766288584,391.0,True
1478,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,266.7985016110056,89.23941553692453,0.0,2.27,1726858.998297197,0.0,1.0,0.0,18.84,0.0,0.9027200000000001,0.6025365610552241,391.0,True
1479,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,191.40491040148333,123.02874023101944,0.0,2.27,1636922.7226720261,0.0,1.0,0.0,15.95,0.0,0.51657,0.5019929876815153,391.0,True
1480,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,146.57296195356767,90.68730462095284,0.0,2.27,1610304.3190651883,0.0,1.0,0.0,18.07,0.0,0.77817,0.36109413487703934,391.0,True
1481,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,76.0611772620106,43.502450169095354,0.0,2.27,1555701.7709059792,0.0,1.0,0.0,17.01,0.0,0.63267,0.18944202661405732,391.0,True
1482,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,11.44,0.0,0.0,0.0,391.0,False
1483,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,14.44,0.0,0.31167,0.0,391.0,False
1484,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,12.93,0.0,0.23590999999999998,0.0,391.0,False
1485,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,997002.5075194143,0.0,1.0,0.0,8.96,0.0,0.0,0.0,391.0,False
1486,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,975087.6883644875,0.0,1.0,0.0,10.61,0.0,0.13379000000000002,0.0,391.0,False
1487,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,9.79,0.0,0.09902000000000001,0.0,391.0,False
1488,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,7.12,0.0,0.0,0.0,391.0,False
1489,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,8.35,0.0,0.061029999999999994,0.0,391.0,False
1490,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,0.0,1.0,0.0,7.74,0.0,0.05537,0.0,391.0,False
1491,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,881999.9999999999,0.0,1.0,0.0,5.84,0.0,0.0,0.0,391.0,False
1492,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,881999.9999999999,0.0,1.0,0.0,6.7,0.0,0.04307,0.0,391.0,False
1493,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,881999.9999999999,0.0,1.0,0.0,6.27,0.0,0.035460000000000005,0.0,391.0,False
1494,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,0.0,1.0,0.0,11.11,0.0,0.43345,0.0,391.0,False
1495,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,28.396054789965625,27.77752665897104,0.0,2.27,657403.9853849382,0.0,1.0,0.0,7.59,0.0,0.0,0.022709786724019007,391.0,False
1496,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,362.3317744940638,115.20391484601855,0.0,2.27,464854.8160447518,0.0,1.0,0.0,9.35,0.0,0.0,0.2122501459986894,391.0,True
1497,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,482.7229882535612,161.7530986108526,0.0,2.27,360074.99218912714,0.0,1.0,0.0,16.0,0.0,0.0,0.381470932515652,391.0,True
1498,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,526.1402779275224,178.5329262260477,0.0,2.27,1363221.9188378684,0.0,1.0,0.0,12.74,0.0,0.32424000000000003,0.5188400293243475,391.0,True
1499,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,543.1279780415618,180.97913508386506,0.0,2.27,1499111.7369962786,0.0,1.0,0.0,14.38,0.0,0.43675,0.6149959594904295,391.0,True
1500,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,547.0299644124425,178.8072634426089,0.0,2.27,1610304.3190651883,0.0,1.0,0.0,17.73,0.0,0.7547699999999999,0.6633858552782673,391.0,True
1501,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,539.3466434006933,176.56389845098502,0.0,2.27,1347277.2543170168,0.0,1.0,0.0,16.59,0.0,0.66486,0.6607120252580038,391.0,True
1502,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,520.9293241828896,173.948188050794,0.0,2.27,831557.5746753799,0.0,1.0,0.0,17.17,0.0,0.6809999999999999,0.6071566865268067,391.0,True
1503,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,476.9680963197503,161.8659953749287,0.0,2.27,805152.1595325941,0.0,1.0,0.0,14.3,0.0,0.39479000000000003,0.5063695469148252,391.0,True
1504,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,404.46053991583864,134.91075097473794,0.0,2.27,952668.8826659553,0.0,1.0,0.0,16.59,0.0,0.73988,0.36521908342799264,391.0,True
1505,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,250.0583336804221,79.27858731838047,0.0,2.27,1039446.9683442248,0.0,1.0,0.0,15.44,0.0,0.64291,0.1933244668907667,391.0,True
1506,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,0.0,1.0,0.0,9.89,0.0,0.12187,0.002400031350874174,391.0,False
1507,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,207889.39366884498,0.0,1.0,0.0,12.82,0.0,0.18539,0.0,391.0,False
1508,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,207889.39366884498,0.0,1.0,0.0,11.35,0.0,0.24218,0.0,391.0,False
1509,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,464854.8160447518,0.0,1.0,0.0,6.93,0.0,0.01828,0.0,391.0,False
1510,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,415778.78733768995,0.0,1.0,0.0,8.9,0.0,0.1687,0.0,391.0,False
1511,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,415778.78733768995,0.0,1.0,0.0,7.92,0.0,0.09997,0.0,391.0,False
1512,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,464854.8160447518,0.0,1.0,0.0,5.54,0.0,0.0,0.0,391.0,False
1513,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,207889.39366884498,0.0,1.0,0.0,6.48,0.0,0.07003,0.0,391.0,False
1514,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,360074.99218912714,0.0,1.0,0.0,6.01,0.0,0.05678,0.0,391.0,False
1515,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,689491.1166940442,0.0,1.0,0.0,4.25,0.0,0.0,0.0,391.0,False
1516,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,588000.0,0.0,1.0,0.0,5.11,0.0,0.0,0.0,391.0,False
1517,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,509222.93742524984,0.0,1.0,0.0,4.68,0.0,0.0,0.0,391.0,False
1518,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,588000.0,0.0,1.0,0.0,11.13,0.0,0.43799999999999994,0.0,391.0,False
1519,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,36.44854195996423,33.949376015036506,0.0,2.27,550023.6358557694,0.0,1.0,0.0,6.54,0.0,0.0,0.027789565665780253,391.0,False
1520,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,381.8990053565858,121.42625092435188,0.0,2.27,720149.9843782543,0.0,1.0,0.0,8.83,0.0,0.0,0.2174444820817752,391.0,True
1521,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,486.39087201134697,163.1255629584257,0.0,2.27,929709.6320895036,0.0,1.0,0.0,17.91,0.0,0.85516,0.3867180346201961,391.0,True
1522,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,529.1519641701601,179.39266698836573,0.0,2.27,1583238.453297544,0.0,1.0,0.0,13.39,0.0,0.48928,0.5240745104133218,391.0,True
1523,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,545.6202589990629,181.42984306871514,0.0,2.27,1596828.7322064317,0.0,1.0,0.0,15.65,0.0,0.70736,0.6201532926281594,391.0,True
1524,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,532.7588112895877,173.6917072535822,0.0,2.27,1569530.5030486027,0.0,1.0,0.0,17.65,0.0,0.93635,0.6684067710344628,391.0,True
1525,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,525.3104676199978,171.54075915959146,0.0,2.27,1610304.3190651883,0.0,1.0,0.0,17.83,0.0,0.95015,0.6655465508214857,391.0,True
1526,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,507.62936242999535,169.22820513896713,0.0,2.27,1650070.907567308,0.0,1.0,0.0,17.75,0.0,0.9319799999999999,0.6117675512700051,391.0,True
1527,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,301.3670067788512,102.21773211792248,0.0,2.27,1688901.4180821804,0.0,1.0,0.0,14.68,0.0,0.5595399999999999,0.5107347223254557,391.0,True
1528,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,256.20271689641106,85.52484936146766,0.0,2.27,1663115.1493507598,0.0,1.0,0.0,16.66,0.0,0.80193,0.3693332843157643,391.0,True
1529,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,160.5372720369864,50.8740137513485,0.0,2.27,1596828.7322064317,0.0,1.0,0.0,15.67,0.0,0.69239,0.19719951156436638,391.0,True
1530,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,0.0,1.0,0.0,10.34,0.0,0.061989999999999996,0.006064036219760274,391.0,False
1531,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,0.0,1.0,0.0,13.22,0.0,0.36951,0.0,391.0,False
1532,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,11.78,0.0,0.29288000000000003,0.0,391.0,False
1533,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,997002.5075194143,0.0,1.0,0.0,7.81,0.0,0.03081,0.0,391.0,False
1534,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,975087.6883644875,0.0,1.0,0.0,9.49,0.0,0.17242000000000002,0.0,391.0,False
1535,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,8.65,0.0,0.12125,0.0,391.0,False
1536,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,975087.6883644875,0.0,1.0,0.0,6.11,0.0,0.0,0.0,391.0,False
1537,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,7.25,0.0,0.06828,0.0,391.0,False
1538,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,6.68,0.0,0.06304,0.0,391.0,False
1539,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,975087.6883644875,0.0,1.0,0.0,5.03,0.0,0.0,0.0,391.0,False
1540,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,5.75,0.0,0.05656,0.0,391.0,False
1541,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,5.39,0.0,0.054970000000000005,0.0,391.0,False
1542,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,952668.8826659553,0.0,1.0,0.0,10.09,0.0,0.41791999999999996,0.0,391.0,False
1543,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,46.12644613190711,39.66810120183712,0.0,2.27,1726858.998297197,0.0,1.0,0.0,6.71,0.0,0.09087999999999999,0.032918585078647006,391.0,False
1544,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,393.39917658614553,125.25456210332345,0.0,2.27,1788332.1839076765,0.0,1.0,0.0,8.4,0.0,0.19563,0.22267843748714497,391.0,True
1545,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,488.3332207777909,163.9325143523199,0.0,2.27,1800374.9609456358,0.0,1.0,0.0,17.63,0.0,1.11171,0.39199432318594474,391.0,True
1546,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,530.1207607780764,179.65227706517308,0.0,2.27,1676057.8748957326,0.0,1.0,0.0,12.61,0.0,0.54974,0.529327644372404,391.0,True
1547,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,546.1441040116301,181.28044084737982,0.0,2.27,1527668.8122757499,0.0,1.0,0.0,15.12,0.0,0.82957,0.6253193621617092,391.0,True
1548,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,547.6995678043168,178.12100687219024,0.0,2.27,1347277.2543170168,0.0,1.0,0.0,18.83,0.0,1.31921,0.6734277996203337,391.0,True
1549,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,540.0904855039621,175.93255321454947,0.0,2.27,1440299.9687565085,0.0,1.0,0.0,18.03,0.0,1.22423,0.6703744462384241,391.0,True
1550,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,522.162614002334,173.80492831475928,0.0,2.27,1541749.0068101226,0.0,1.0,0.0,18.43,0.0,1.29179,0.6163673830030524,391.0,True
1551,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,473.491433098729,160.5575397941664,0.0,2.27,1636922.7226720261,0.0,1.0,0.0,15.53,0.0,0.9412,0.5150871020228172,391.0,True
1552,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,403.50780072190025,134.8349684021111,0.0,2.27,1583238.453297544,0.0,1.0,0.0,17.73,0.0,1.20454,0.3734356870729435,391.0,True
1553,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,255.9633216833061,81.13309544930421,0.0,2.27,1513457.630725089,0.0,1.0,0.0,16.63,0.0,1.06282,0.2010664479922342,391.0,True
1554,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,720149.9843782543,0.0,1.0,0.0,10.27,0.0,0.28017,0.009726063570403218,391.0,False
1555,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,720149.9843782543,0.0,1.0,0.0,13.78,0.0,0.63255,0.0,391.0,False
1556,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,777850.8854529896,0.0,1.0,0.0,12.02,0.0,0.4928,0.0,391.0,False
1557,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,857149.9285422591,0.0,1.0,0.0,7.72,0.0,0.16399999999999998,0.0,391.0,False
1558,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,881999.9999999999,0.0,1.0,0.0,9.42,0.0,0.28191,0.0,391.0,False
1559,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,8.57,0.0,0.20306,0.0,391.0,False
1560,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,975087.6883644875,0.0,1.0,0.0,5.86,0.0,0.00091,0.0,391.0,False
1561,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,7.12,0.0,0.10089,0.0,391.0,False
1562,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,906168.8584364394,0.0,1.0,0.0,6.5,0.0,0.07733999999999999,0.0,391.0,False
1563,800,0.33,680.0,120.0,104.39999999999998,575.6,0.06,0.0045,0.5,20000,8.12,180.0,400,0.0,0.0,0.0,2.27,929709.6320895036,0.0,1.0,0.0,4.79,0.0,0.0,0.0,391.0,False
