,Tleaf_C,g_sv,f_LS,A_n,A_c,A_j,A_p,A_n_limit_factor,R_d,fO3_h_out,fO3_d_out,fO3_l,c_i,Canopy_A_n
12,5.84,265824.39590071747,1.0,13.581400269765698,17.81092771969656,22.7637217180691,13.687532403097107,A_p,0.10613213333140882,1,1.0,1.0,298.986521370629,0.0
13,5.34,251903.91231050325,1.0,12.831259335894599,17.088071797496745,22.03025567969409,12.933125845273217,A_p,0.10186650937861816,1,1.0,1.0,299.4650614370597,0.0
14,5.59,259899.9363247989,1.0,13.201399828926546,17.441221452555894,22.010179664150897,13.305379190978158,A_p,0.1039793620516122,1,1.0,1.0,298.93829594890593,0.0
15,3.38,203506.26337451185,1.0,10.245824407451304,14.434814605494756,17.640707840091306,10.33243550075676,A_p,0.08661109330545654,1,1.0,1.0,301.6549147602797,0.0
16,5.02,233298.10803033286,1.0,11.720827719370059,16.635345967240127,11.820046963294557,12.470721803592832,A_j,0.09921924392449843,1,1.0,1.0,299.80032857128055,0.0
17,4.2,18401.72408496123,1.0,-0.0927196894719393,16.876159140218217,0.0,11.354889884953407,A_j,0.0927196894719393,1,1.0,1.0,399.15698064028663,-0.0
18,3.48,18496.780751662765,1.0,-0.0873358361266714,15.76945657483285,0.0,10.452369040518704,A_j,0.0873358361266714,1,1.0,1.0,398.8118008322132,-0.0
19,3.42,18581.461481664886,1.0,-0.08690032876396978,15.682452997916533,0.0,10.380254362619418,A_j,0.08690032876396978,1,1.0,1.0,399.0551462940896,-0.0
20,3.45,18578.05565984731,1.0,-0.08711783392220424,15.724173244065891,0.0,10.416253611878446,A_j,0.08711783392220424,1,1.0,1.0,398.75932378432685,-0.0
21,3.19,18563.201268161607,1.0,-0.08524919326291346,15.33754276372211,0.0,10.108083680162071,A_j,0.08524919326291346,1,1.0,1.0,398.476404460435,-0.0
22,3.38,18545.556838441076,1.0,-0.08661109330545654,15.618447117741066,0.0,10.33243550075676,A_j,0.08661109330545654,1,1.0,1.0,398.59102167078424,-0.0
23,3.28,18565.507288750232,1.0,-0.08589184680700843,15.469928899122957,0.0,10.213784068196363,A_j,0.08589184680700843,1,1.0,1.0,398.510923464233,-0.0
24,2.62,18651.72467063658,1.0,-0.08127998970441086,14.517292983159374,0.0,9.461954183883057,A_j,0.08127998970441086,1,1.0,1.0,398.06683693582386,-0.0
25,3.01,18607.08484536848,1.0,-0.08397704218909205,15.074547749022386,0.0,9.899732155628467,A_j,0.08397704218909205,1,1.0,1.0,398.32183421221646,-0.0
26,2.82,18629.696296113238,1.0,-0.08265304690318075,14.801087197896239,0.0,9.68415052613925,A_j,0.08265304690318075,1,1.0,1.0,398.20125496055,-0.0
27,1.62,18763.60341437668,1.0,-0.07472202531331089,13.161479409942292,0.0,8.42052880118029,A_j,0.07472202531331089,1,1.0,1.0,397.4644152349091,-0.0
28,2.3,18686.81085219694,1.0,-0.07912638051373432,14.072233600899375,0.0,9.116301623000842,A_j,0.07912638051373432,1,1.0,1.0,397.8833871037788,-0.0
29,1.96,18720.879391147886,1.0,-0.07689539588351633,13.611042525240972,0.0,8.761972900441446,A_j,0.07689539588351633,1,1.0,1.0,397.6910929363004,-0.0
30,1.87,18720.437593230035,1.0,-0.07631454065158189,13.491275823301606,0.0,8.670354610098057,A_j,0.07631454065158189,1,1.0,1.0,397.68119946491595,-0.0
31,1.7,18740.879830110483,1.0,-0.07522829494615323,13.266657686621315,0.0,8.499732400620658,A_j,0.07522829494615323,1,1.0,1.0,397.5790806908809,-0.0
32,1.79,175806.2484372028,1.0,8.513865873360695,12.402706968904159,9.769149300320793,8.589667466871356,A_p,0.07580159351066146,1,1.0,1.0,295.77309916671663,0.0
33,6.37,301069.3761518292,1.0,14.420673136229928,18.28491551738611,21.05481249865276,14.531504251774749,A_p,0.11083111554482028,1,1.0,1.0,285.709163667274,0.0
34,3.38,197909.02987901392,1.0,10.245824407451304,14.399131119221188,19.28358747141902,10.33243550075676,A_p,0.08661109330545654,1,1.0,1.0,299.3012336137614,0.0
35,4.88,231773.26485717346,1.0,12.175200564761397,16.395203691076883,21.377680586554263,12.273281500272569,A_p,0.09808093551117139,1,1.0,1.0,297.6235195169746,0.0
36,6.13,264625.6747017987,1.0,14.034860906250186,18.18492491314879,23.021186425838284,14.143541158375445,A_p,0.10868025212525828,1,1.0,1.0,296.3917185975709,0.0
37,6.31,269662.64988572604,1.0,14.323312635416345,18.456600118775718,23.14824843888425,14.433602425016188,A_p,0.11028978959984312,1,1.0,1.0,296.43065332455114,0.0
38,6.23,267105.978130802,1.0,14.194442575768402,18.343580668895708,22.652193284508435,14.304014349593068,A_p,0.10957177382466526,1,1.0,1.0,296.7561584490586,0.0
39,3.96,207584.63846183513,1.0,10.955404065741241,15.16840131158426,18.87301858949501,11.046296375531202,A_p,0.09089230978996035,1,1.0,1.0,299.67506009229896,0.0
40,5.42,243320.90256267344,1.0,12.948645554987186,17.167215755794963,13.482667752568199,13.05118387492408,A_p,0.10253831993689311,1,1.0,1.0,297.6802321537077,0.0
41,4.7,18413.061653817786,1.0,-0.09663491330853768,17.67849094612388,0.0,12.023690704876303,A_j,0.09663491330853768,1,1.0,1.0,399.45836300119606,-0.0
42,4.07,18498.253698505236,1.0,-0.09172573724932566,16.671104416530596,0.0,11.186754261637327,A_j,0.09172573724932566,1,1.0,1.0,398.99552310822054,-0.0
43,4.02,18513.225432630974,1.0,-0.09134604545629448,16.592980066131897,0.0,11.122705193640074,A_j,0.09134604545629448,1,1.0,1.0,398.95571176074975,-0.0
44,4.05,18516.68832270719,1.0,-0.09157368795361606,16.639754054371114,0.0,11.16109360101404,A_j,0.09157368795361606,1,1.0,1.0,398.97342638794714,-0.0
45,4.1,18517.373522998034,1.0,-0.09195424342425333,16.717947980647782,0.0,11.225348100330756,A_j,0.09195424342425333,1,1.0,1.0,399.0047642487252,-0.0
46,4.09,18520.06334227788,1.0,-0.09187801701603235,16.702324626244568,0.0,11.212469756761053,A_j,0.09187801701603235,1,1.0,1.0,399.0018598153316,-0.0
47,4.1,18519.672836843434,1.0,-0.09195424342425333,16.718021460697233,0.0,11.225348100330756,A_j,0.09195424342425333,1,1.0,1.0,399.01139969537894,-0.0
48,2.26,18711.98275258492,1.0,-0.0788608769471183,14.016845351273917,0.0,9.07393282546077,A_j,0.0788608769471183,1,1.0,1.0,397.7992070312469,-0.0
49,3.49,18576.968783435717,1.0,-0.08740861415956169,15.782170760620875,0.0,10.46443339313633,A_j,0.08740861415956169,1,1.0,1.0,398.5905359317726,-0.0
50,2.87,18632.373802689974,1.0,-0.08299960538967108,14.872251157816155,0.0,9.740454407443657,A_j,0.08299960538967108,1,1.0,1.0,398.18603904058887,-0.0
51,0.66,18848.45692722145,1.0,-0.06888488920984501,11.955610895930212,0.0,7.522315665598113,A_j,0.06888488920984501,1,1.0,1.0,396.89555174479796,-0.0
52,1.72,18733.808590541626,1.0,-0.07535535113265937,13.29213001495497,0.0,8.519641676473558,A_j,0.07535535113265937,1,1.0,1.0,397.48549538808834,-0.0
53,1.19,18780.48543266134,1.0,-0.07205376748459122,12.609792208370015,0.0,8.00648500347377,A_j,0.07205376748459122,1,1.0,1.0,397.1835813751294,-0.0
54,0.58,18834.3014352765,1.0,-0.06841779247938004,11.859271017552098,0.0,7.451656367520958,A_j,0.06841779247938004,1,1.0,1.0,396.8528676491528,-0.0
55,0.61,18827.880015761577,1.0,-0.06859261339121131,11.895330208350943,0.0,7.478080581662959,A_j,0.06859261339121131,1,1.0,1.0,396.86964362712763,-0.0
56,0.58,149385.0823288872,1.0,7.383238575041578,11.17186367192022,9.454285402632081,7.451656367520958,A_p,0.06841779247938004,1,1.0,1.0,307.51585301575943,0.0
57,2.22,178505.20263496524,1.0,8.953151561756286,13.030693762987744,17.289431027415127,9.03174774927157,A_p,0.07859618751528431,1,1.0,1.0,305.42969007630927,0.0
58,1.12,158388.97458487115,1.0,7.869282354973203,11.76384807592912,16.739600822862073,7.940910091272947,A_p,0.07162773629974419,1,1.0,1.0,307.07584693194536,0.0
59,1.67,167885.18362859884,1.0,8.394911826700756,12.388203227663642,17.517070673192457,8.469949904375412,A_p,0.07503807767465506,1,1.0,1.0,306.46124541368465,0.0
60,2.26,178914.02361202447,1.0,8.995071948513651,13.084729167387218,18.154736059915145,9.07393282546077,A_p,0.0788608769471183,1,1.0,1.0,305.87184461768356,0.0
61,2.26,177887.22535433056,1.0,8.995071948513651,13.080016567675948,18.10386671141236,9.07393282546077,A_p,0.0788608769471183,1,1.0,1.0,305.4929932239024,0.0
62,2.27,177193.7955613359,1.0,9.00558059604118,13.08798048372163,17.928780823819775,9.084507772466809,A_p,0.07892717642563037,1,1.0,1.0,305.15716616665975,0.0
63,1.35,159768.4323053379,1.0,8.085238403071033,12.013954334051913,16.354031472901152,8.158274666197025,A_p,0.07303626312599153,1,1.0,1.0,306.0587036707052,0.0
64,1.96,170234.80569771558,1.0,8.68507750455793,12.713204144730364,12.98208097935066,8.761972900441446,A_p,0.07689539588351633,1,1.0,1.0,304.9936517179257,0.0
65,1.65,18737.235376927467,1.0,-0.07491151043607731,13.200304999443828,0.0,8.450149058648956,A_j,0.07491151043607731,1,1.0,1.0,397.43553649460324,-0.0
66,1.86,18715.742942738925,1.0,-0.07625024927501824,13.47708518376484,0.0,8.660230174055986,A_j,0.07625024927501824,1,1.0,1.0,397.5596092146601,-0.0
67,1.5,18757.63377745845,1.0,-0.07396845639391555,13.005393720942438,0.0,8.303014406988858,A_j,0.07396845639391555,1,1.0,1.0,397.3523628810367,-0.0
68,1.67,18742.250887051054,1.0,-0.07503807767465506,13.226510121810861,0.0,8.469949904375412,A_j,0.07503807767465506,1,1.0,1.0,397.4525366271861,-0.0
69,1.47,18767.095065299836,1.0,-0.07378115250494428,12.96670207146407,0.0,8.27387601837193,A_j,0.07378115250494428,1,1.0,1.0,397.33810004037537,-0.0
70,1.7,18736.32315403965,1.0,-0.07522829494615323,13.265844218054779,0.0,8.499732400620658,A_j,0.07522829494615323,1,1.0,1.0,397.4713566064497,-0.0
71,1.57,18744.626139286807,1.0,-0.0744071898117016,13.096106146904193,0.0,8.371377015302096,A_j,0.0744071898117016,1,1.0,1.0,397.39627037512537,-0.0
72,-0.42,18934.587850799417,1.0,-0.06281833999634115,10.70701588671644,0.0,6.619201881226295,A_j,0.06281833999634115,1,1.0,1.0,396.3447899783155,-0.0
73,0.81,18808.652408308822,1.0,-0.06976856060020843,12.137942435724316,0.0,7.656492778576065,A_j,0.06976856060020843,1,1.0,1.0,396.9766870363469,-0.0
74,0.18,18862.796918944507,1.0,-0.06612544040285735,11.386932217039883,0.0,7.107572173470713,A_j,0.06612544040285735,1,1.0,1.0,396.64928582889115,-0.0
75,-1.35,18997.230897228554,1.0,-0.05799021940712307,9.719081865654031,0.0,5.923869535107008,A_j,0.05799021940712307,1,1.0,1.0,395.9203513492863,-0.0
76,-0.75,18938.915248111072,1.0,-0.06106459042231792,10.34748113257536,0.0,6.3641654396791205,A_j,0.06106459042231792,1,1.0,1.0,396.19762435944017,-0.0
77,-1.06,18963.60446895567,1.0,-0.05945803370272773,10.0187712391416,0.0,6.132990720753032,A_j,0.05945803370272773,1,1.0,1.0,396.0548733547487,-0.0
78,-2.12,19052.573887959414,1.0,-0.05425228374373288,8.959245977326512,0.0,5.400561450171149,A_j,0.05425228374373288,1,1.0,1.0,395.59131346589186,-0.0
79,-1.62,19006.218558087832,1.0,-0.05665350601395701,9.446803935940162,0.0,5.735190444226721,A_j,0.05665350601395701,1,1.0,1.0,395.8076208553116,-0.0
80,-1.87,118843.1450050407,1.0,5.510079244216524,8.78475478627489,9.415251184878807,5.565520246706749,A_p,0.05544100249022489,1,1.0,1.0,312.9237666903972,0.0
81,2.5,190277.3872661753,1.0,9.250460904516947,13.389753546338316,17.732288817586195,9.33092709401667,A_p,0.08046618949972333,1,1.0,1.0,306.7161777619432,0.0
82,-0.59,135340.51826952203,1.0,6.424739283204873,9.983952783550734,14.973631936187907,6.486648506088873,A_p,0.061909222883999776,1,1.0,1.0,310.81227328077694,0.0
83,0.95,158085.95610663758,1.0,7.7131370251621165,11.582884938164216,16.758750799920712,7.78373968167981,A_p,0.07060265651769324,1,1.0,1.0,307.9974026661421,0.0
84,3.31,202523.30514403895,1.0,10.16313857416514,14.384105169043737,19.569077287898704,10.249245620047256,A_p,0.08610704588211605,1,1.0,1.0,304.35055851139055,0.0
85,2.77,190825.62398092265,1.0,9.54584223978573,13.70205488337654,18.85822751467399,9.628150050415746,A_p,0.08230781063001612,1,1.0,1.0,304.87995192275366,0.0
86,3.04,196384.70856358245,1.0,9.849989422153806,14.037001573208913,18.99912549393713,9.934177278052484,A_p,0.08418785589867837,1,1.0,1.0,304.3840018398688,0.0
87,1.46,165214.36984984588,1.0,8.190465645885801,12.142553370768518,16.708461636021816,8.264184460143882,A_p,0.07371881425808009,1,1.0,1.0,306.28249184472566,0.0
88,2.69,189025.31626024834,1.0,9.457418483737758,13.594176296060585,14.078537346751471,9.539176655194016,A_p,0.08175817145625718,1,1.0,1.0,304.30376431448076,0.0
89,2.07,18661.300583758646,1.0,-0.07761081469243108,13.758621418056496,0.0,8.875177579102784,A_j,0.07761081469243108,1,1.0,1.0,397.7130405506573,-0.0
90,-0.52,18937.901463829367,1.0,-0.06228209801244597,10.597183925590516,0.0,6.540925575353296,A_j,0.06228209801244597,1,1.0,1.0,396.33423153341835,-0.0
91,0.8,18818.044005420383,1.0,-0.06970932837122185,12.126153561470037,0.0,7.647478508894517,A_j,0.06970932837122185,1,1.0,1.0,397.0381322065257,-0.0
92,0.14,18884.522930791984,1.0,-0.06590011107734065,11.34131038681707,0.0,7.073993449696022,A_j,0.06590011107734065,1,1.0,1.0,396.7603941447876,-0.0
93,-1.12,18975.088773495394,1.0,-0.05915158906567505,9.957022352972494,0.0,6.089165279809935,A_j,0.05915158906567505,1,1.0,1.0,396.21243749963605,-0.0
94,-0.72,18936.748404356385,1.0,-0.061222151722038966,10.380995439428997,0.0,6.386964840993086,A_j,0.061222151722038966,1,1.0,1.0,396.4577240710166,-0.0
95,-0.92,18955.429002840974,1.0,-0.06017872629853592,10.167313081545089,0.0,6.236401198640712,A_j,0.06017872629853592,1,1.0,1.0,396.35968345643295,-0.0
96,-1.71,19021.260872087896,1.0,-0.05621423788588654,9.358394755047263,0.0,5.673558652736048,A_j,0.05621423788588654,1,1.0,1.0,395.9901697849041,-0.0
97,-1.31,18980.864721622052,1.0,-0.05819068632029271,9.761563221101438,0.0,5.952311420759294,A_j,0.05819068632029271,1,1.0,1.0,396.288335766818,-0.0
98,-1.51,18995.99457484128,1.0,-0.05719465279982778,9.557971495052403,0.0,5.81136983126113,A_j,0.05719465279982778,1,1.0,1.0,396.08357098854657,-0.0
99,-1.76,19004.75830141632,1.0,-0.05597154856029083,9.308519854180844,0.0,5.639587404191385,A_j,0.05597154856029083,1,1.0,1.0,395.842268675056,-0.0
100,-1.72,19001.929859594435,1.0,-0.05616562314569544,9.348060136972324,0.0,5.666749105674138,A_j,0.05616562314569544,1,1.0,1.0,395.88000894024265,-0.0
101,-1.74,19004.400193721074,1.0,-0.056068509032838304,9.328314001827733,0.0,5.653152973511053,A_j,0.056068509032838304,1,1.0,1.0,395.8709554283921,-0.0
102,-1.08,18945.4848298517,1.0,-0.05935572452757377,9.998404915116327,0.0,6.118349532592456,A_j,0.05935572452757377,1,1.0,1.0,396.1602723088445,-0.0
103,-1.51,18990.971905099617,1.0,-0.05719465279982778,9.557055388250662,0.0,5.81136983126113,A_j,0.05719465279982778,1,1.0,1.0,395.87515671731785,-0.0
104,-1.29,69084.53319387013,1.0,2.7575784022667307,9.397392481218443,2.815869559569366,5.966580270271887,A_j,0.05829115730263565,1,1.0,1.0,324.7680585294106,0.0
105,-0.94,130705.98770552603,1.0,6.161453709304748,9.640468553483293,11.027958149278104,6.221528992725304,A_p,0.06007528342055581,1,1.0,1.0,310.85585102537704,0.0
106,-1.03,129134.47424799531,1.0,6.095402220885693,9.55489002735735,13.370557109849257,6.155014020800496,A_p,0.05961179991480349,1,1.0,1.0,311.04059762558734,0.0
107,-0.98,129519.15670362113,1.0,6.132015249542932,9.602727501912934,13.975148082871577,6.191884134922064,A_p,0.05986888537913184,1,1.0,1.0,310.9889195744446,0.0
108,1.05,160338.69848070407,1.0,7.804633167286086,11.694138816301841,16.51808385242646,7.875837175794509,A_p,0.0712040085084233,1,1.0,1.0,307.9490221084153,0.0
109,-0.26,138601.1156337148,1.0,6.682584422308507,10.306116254619134,15.112684029107454,6.746269537026474,A_p,0.06368511471796742,1,1.0,1.0,309.4960075467911,0.0
110,0.4,147836.97942796574,1.0,7.227557759199199,10.984007583672508,15.62731390232341,7.294935151400332,A_p,0.06737739220113355,1,1.0,1.0,308.15153712956817,0.0
111,-0.32,136308.31757970498,1.0,6.634995256888248,10.24065587886149,14.255901332505664,6.698354057671463,A_p,0.06335880078321486,1,1.0,1.0,308.94846817325424,0.0
112,0.6,150779.72766331933,1.0,7.400728499242835,11.194240035021389,11.199288795280331,7.469262793678762,A_p,0.06853429443592765,1,1.0,1.0,307.58968993061495,0.0
113,0.14,18862.327549178972,1.0,-0.06590011107734065,11.34058831615945,0.0,7.073993449696022,A_j,0.06590011107734065,1,1.0,1.0,396.63650662538055,-0.0
114,-0.9,18964.48734839705,1.0,-0.060282332056025636,10.187408373244596,0.0,6.251306680744394,A_j,0.060282332056025636,1,1.0,1.0,396.14232567490933,-0.0
115,-0.51,18924.449263213795,1.0,-0.06233553321344348,10.608068680710375,0.0,6.548714047595022,A_j,0.06233553321344348,1,1.0,1.0,396.3243497292184,-0.0
116,-0.7,18938.79826626324,1.0,-0.06132739904757174,10.401362982596634,0.0,6.402206889616637,A_j,0.06132739904757174,1,1.0,1.0,396.2297824945365,-0.0
117,-1.56,19013.47618311391,1.0,-0.05694809352249987,9.50676210153929,0.0,5.776626099289304,A_j,0.05694809352249987,1,1.0,1.0,395.8335693030304,-0.0
118,-1.13,18973.237716139778,1.0,-0.05910065563522899,9.945773950506247,0.0,6.081889609719017,A_j,0.05910065563522899,1,1.0,1.0,396.02854926411226,-0.0
119,-1.35,18990.2370643762,1.0,-0.05799021940712307,9.719132546123472,0.0,5.923869535107008,A_j,0.05799021940712307,1,1.0,1.0,395.931556146569,-0.0
120,-2.05,19047.622506455158,1.0,-0.054582751997566785,9.026248161163368,0.0,5.446282074914666,A_j,0.054582751997566785,1,1.0,1.0,395.6296235152399,-0.0
121,-1.73,19018.463829159857,1.0,-0.056117046870503264,9.337728024249351,0.0,5.659947215256224,A_j,0.056117046870503264,1,1.0,1.0,395.76804664828626,-0.0
122,-1.9,19031.027007964218,1.0,-0.05529710878440592,9.171168821002595,0.0,5.545478849449096,A_j,0.05529710878440592,1,1.0,1.0,395.69649113298465,-0.0
123,-2.01,19038.400009973986,1.0,-0.054772416895238825,9.064720121558898,0.0,5.472570721727153,A_j,0.054772416895238825,1,1.0,1.0,395.6510021087668,-0.0
124,-2.04,19041.289536203207,1.0,-0.05463011180331731,9.035868715694361,0.0,5.45284312101154,A_j,0.05463011180331731,1,1.0,1.0,395.6389693030999,-0.0
125,-2.03,19040.75748787706,1.0,-0.0546775092035521,9.045490889574443,0.0,5.459411572349851,A_j,0.0546775092035521,1,1.0,1.0,395.6454706403384,-0.0
126,-0.31,18885.20572405098,1.0,-0.06341308004620437,10.829303768527705,0.0,6.70631779537519,A_j,0.06341308004620437,1,1.0,1.0,396.4318936645495,-0.0
127,-1.46,18999.24047290488,1.0,-0.057442188226322424,9.60745817548925,0.0,5.846309207985979,A_j,0.057442188226322424,1,1.0,1.0,395.8917167028952,-0.0
128,-0.89,130514.49360785197,1.0,6.198437725772729,9.675832206109666,9.648702079441367,6.258771921859604,A_p,0.060334196086875284,1,1.0,1.0,309.0536500232289,0.0
129,3.82,216881.4302073793,1.0,10.780061609011762,15.004879997055012,19.002483018306485,10.869903193912826,A_p,0.08984158490106511,1,1.0,1.0,301.1095153512283,0.0
130,1.06,157939.28500260483,1.0,7.813838305720573,11.688405043323481,16.723216822143655,7.885102706172748,A_p,0.07126440045217479,1,1.0,1.0,306.2891026537437,0.0
131,2.44,182280.10476840386,1.0,9.185987705647554,13.283722578051023,18.472034245152958,9.26604979256752,A_p,0.08006208691996633,1,1.0,1.0,304.2213468468369,0.0
132,3.85,211564.548227117,1.0,10.817413923090376,15.063599434673678,20.23521934189836,10.90747972508786,A_p,0.09006580199748529,1,1.0,1.0,302.26677280262277,0.0
133,3.82,212061.19096845583,1.0,10.780061609011762,15.033526975135711,20.14758956835102,10.869903193912826,A_p,0.08984158490106511,1,1.0,1.0,302.89071707594974,0.0
134,3.83,213393.72842274117,1.0,10.792499038418914,15.05486282636557,19.952871745321826,10.8824153056574,A_p,0.08991626723848543,1,1.0,1.0,303.3881701548793,0.0
135,1.07,158786.1728112961,1.0,7.823053580332945,11.710611423684888,16.4135627974897,7.894378419540283,A_p,0.07132483920733813,1,1.0,1.0,307.3636644489716,0.0
136,2.92,194226.61563903815,1.0,9.713715700272402,13.888839972995612,14.826838757501903,9.797063190921238,A_p,0.08334749064883551,1,1.0,1.0,304.70297339473154,0.0
137,1.99,18665.61090033928,1.0,-0.07708991012014152,13.650903537075662,0.0,8.792712540579979,A_j,0.07708991012014152,1,1.0,1.0,397.66355733813594,-0.0
138,-0.67,18935.405615669075,1.0,-0.06148558031015778,10.433808009362096,0.0,6.425133809353336,A_j,0.06148558031015778,1,1.0,1.0,396.2502070708171,-0.0
139,0.48,18824.821167169528,1.0,-0.06783799353132935,11.739906601423979,0.0,7.364204675984915,A_j,0.06783799353132935,1,1.0,1.0,396.82939452361677,-0.0
140,-0.1,18882.538330542804,1.0,-0.06456281240344756,11.065566943808324,0.0,6.875616562937724,A_j,0.06456281240344756,1,1.0,1.0,396.53451635509555,-0.0
141,-2.08,19055.822708592466,1.0,-0.054440897878104376,8.997539099315182,0.0,5.4266432907586,A_j,0.054440897878104376,1,1.0,1.0,395.62753437119903,-0.0
142,-1.15,18973.004005123392,1.0,-0.0589989090965862,9.92509051223968,0.0,6.067362682227014,A_j,0.0589989090965862,1,1.0,1.0,396.0407774802138,-0.0
143,-1.62,19008.554474576722,1.0,-0.05665350601395701,9.446919114899005,0.0,5.735190444226721,A_j,0.05665350601395701,1,1.0,1.0,395.83431741414324,-0.0
144,-3.19,19131.147143351915,1.0,-0.04942346363175723,7.986382978986645,0.0,4.744954944664039,A_j,0.04942346363175723,1,1.0,1.0,395.1914529834297,-0.0
145,-2.45,19067.54127559831,1.0,-0.05271888010603824,8.649249080547168,0.0,5.1898245418825155,A_j,0.05271888010603824,1,1.0,1.0,395.4916432349705,-0.0
146,-2.82,19093.14411544708,1.0,-0.051046839831424294,8.312282164311279,0.0,4.962718611327837,A_j,0.051046839831424294,1,1.0,1.0,395.3473719996093,-0.0
147,-4.48,19212.718925003188,1.0,-0.0441261062786945,6.933625864962415,0.0,4.053784784130659,A_j,0.0441261062786945,1,1.0,1.0,394.73789220170886,-0.0
148,-3.62,19146.847189326592,1.0,-0.04759628125392887,7.6214214264739715,0.0,4.5031427660028704,A_j,0.04759628125392887,1,1.0,1.0,395.064093643662,-0.0
149,-4.05,19174.275714345287,1.0,-0.0458311317852073,7.270700780841138,0.0,4.272925495087803,A_j,0.0458311317852073,1,1.0,1.0,394.93820449717543,-0.0
150,-3.79,19164.550680006298,1.0,-0.04689112434241399,7.481112636005574,0.0,4.4107700633136435,A_j,0.04689112434241399,1,1.0,1.0,395.0237684351175,-0.0
151,-4.24,19183.978044993088,1.0,-0.0450704457705139,7.120395834391884,0.0,4.17475997317421,A_j,0.0450704457705139,1,1.0,1.0,394.96855571813535,-0.0
152,-4.01,101897.22987587008,1.0,4.247873215325174,6.999540376911074,8.934873163169502,4.293865981780749,A_p,0.045992766455575096,1,1.0,1.0,308.13701789585775,0.0
153,-0.37,146518.0060665343,1.0,6.595579881625321,10.165169569050182,12.379848487382434,6.6586679227993715,A_p,0.06308804117405,1,1.0,1.0,305.8696695794506,0.0
154,-2.65,111647.51417902617,1.0,5.014073438625607,8.108980435025403,12.014615174614212,5.065882391534889,A_p,0.05180895290928283,1,1.0,1.0,313.85279992912956,0.0
155,-1.51,124572.38478152157,1.0,5.754175178461303,9.104762432083364,13.12801713677105,5.81136983126113,A_p,0.05719465279982778,1,1.0,1.0,311.5023704269529,0.0
156,2.27,185236.04714837432,1.0,9.00558059604118,13.089542383140817,17.919022835582222,9.084507772466809,A_p,0.07892717642563037,1,1.0,1.0,305.2822440417517,0.0
157,0.53,152574.05078487506,1.0,7.3396825540630255,11.119338303331707,15.983044105650873,7.407809883235006,A_p,0.06812732917198126,1,1.0,1.0,307.67941844704217,0.0
158,1.41,166852.60385278054,1.0,8.142477630638066,12.083727288917558,16.74102093544344,8.215885475024736,A_p,0.07340784438667018,1,1.0,1.0,306.1585797742615,0.0
159,1.1,160378.81833974033,1.0,7.850760323737942,11.734428735019756,15.684919470018372,7.922266760406401,A_p,0.0715064366684588,1,1.0,1.0,306.40350662320503,0.0
160,1.89,173460.2625754438,1.0,8.614193357220275,12.626162415850192,12.260513545586793,8.690636629240238,A_p,0.07644327201996379,1,1.0,1.0,304.6581195318754,0.0
161,1.5,18735.38980977938,1.0,-0.07396845639391555,13.00556766445102,0.0,8.303014406988858,A_j,0.07396845639391555,1,1.0,1.0,397.37615550461936,-0.0
162,0.97,18795.87445843456,1.0,-0.07072255425119234,12.33495716888595,0.0,7.802078289981174,A_j,0.07072255425119234,1,1.0,1.0,397.0764789192907,-0.0
163,1.08,18789.005329630872,1.0,-0.07138532480661912,12.471812180073941,0.0,7.903664326175361,A_j,0.07138532480661912,1,1.0,1.0,397.1356491423736,-0.0
164,1.04,18796.973266415625,1.0,-0.07114366334339793,12.421898291730393,0.0,7.866581818136401,A_j,0.07114366334339793,1,1.0,1.0,397.11273024587354,-0.0
165,3.08,18569.159352638708,1.0,-0.08446969274867533,15.176076632297987,0.0,9.980277785436881,A_j,0.08446969274867533,1,1.0,1.0,398.3465169155419,-0.0
166,1.7,18742.890624415275,1.0,-0.07522829494615323,13.265932985035656,0.0,8.499732400620658,A_j,0.07522829494615323,1,1.0,1.0,397.4831104976009,-0.0
167,2.4,18677.63552365186,1.0,-0.0797937160843663,14.209820379262338,0.0,9.223032199382212,A_j,0.0797937160843663,1,1.0,1.0,397.8998805312839,-0.0
168,3.72,18534.070974687602,1.0,-0.08909787052302073,16.130425579101708,0.0,10.745515916591888,A_j,0.08909787052302073,1,1.0,1.0,398.76149335223863,-0.0
169,3.3,18591.737596753854,1.0,-0.08603525820722982,15.49905934679622,0.0,10.237412385678892,A_j,0.08603525820722982,1,1.0,1.0,398.4770819549832,-0.0
170,3.51,18570.168050921293,1.0,-0.08755433639991755,15.812416266166162,0.0,10.488600988669278,A_j,0.08755433639991755,1,1.0,1.0,398.62416450601404,-0.0
171,4.97,18379.042723953637,1.0,-0.09881132831915636,18.124191979509977,0.0,12.399871665513743,A_j,0.09881132831915636,1,1.0,1.0,399.70477085694745,-0.0
172,4.15,18498.906966028044,1.0,-0.09233624228828681,16.796942498034085,0.0,11.289946308417656,A_j,0.09233624228828681,1,1.0,1.0,399.08346583051105,-0.0
173,4.57,18456.46106746713,1.0,-0.09560269590706325,17.46735558830097,0.0,11.846369678327935,A_j,0.09560269590706325,1,1.0,1.0,399.3884514439403,-0.0
174,5.35,18365.60301255795,1.0,-0.10195026544931017,18.76432428210926,0.0,12.94782879367519,A_j,0.10195026544931017,1,1.0,1.0,399.9864937043535,-0.0
175,5.09,18425.790104651936,1.0,-0.09979290816241339,18.324043063560772,0.0,12.570542889442656,A_j,0.09979290816241339,1,1.0,1.0,399.74941981711504,-0.0
